x,y,z
0.556,0.921,0.392
0.563,0.327,0.278
0.579,-0.67,1.819
0.581,1.281,1.825
0.578,1.28,2.122
0.578,1.282,1.88
0.583,0.763,-0.177
0.558,1.046,0.705
0.579,-0.88,-0.082
0.565,0.39,0.233
0.579,1.282,1.676
0.573,0.677,-0.109
0.578,-0.822,1.112
0.58,-0.453,-0.19
0.578,-0.681,2.231
0.58,0.87,0.065
0.571,0.42,0.234
0.582,0.525,0.234
0.579,-0.666,1.327
0.573,0.528,0.374
0.57,0.478,0.374
0.579,0.474,0.466
0.58,1.278,-0.037
0.575,0.629,0.441
0.575,1.278,2.237
0.571,-0.822,1.087
0.569,-0.866,0.079
0.576,1.233,0.759
0.579,1.283,2.022
0.562,1.2,-0.054
0.579,-0.628,0.882
0.579,-0.692,2.074
0.562,-0.704,0.958
0.562,0.942,0.038
0.584,-0.878,-0.135
0.566,0.718,0.375
0.574,0.417,-0.063
0.58,0.524,0.467
0.566,0.361,-0.18
0.563,0.747,0.24
0.564,0.516,0.111
0.587,0.338,0.476
0.576,0.826,0.382
0.574,1.243,0.232
0.578,0.341,0.419
0.573,0.574,0.375
0.58,0.331,0.076
0.584,-0.787,-0.115
0.585,-0.397,0.143
0.581,1.077,2.244
0.57,0.673,0.376
0.58,0.526,2.242
0.566,0.419,-0.176
0.579,1.127,2.244
0.567,1.08,0.349
0.567,0.361,-0.14
0.573,0.736,-0.205
0.58,1.173,2.245
0.58,0.873,2.243
0.581,-0.626,2.233
0.567,0.324,0.219
0.58,0.575,2.24
0.581,0.822,2.245
0.581,-0.521,2.236
0.578,0.274,2.242
0.58,0.625,2.243
0.58,0.978,2.243
0.568,0.885,0.388
0.578,1.025,2.242
0.581,0.125,2.24
0.58,0.176,2.238
0.581,-0.425,2.237
0.581,-0.474,2.239
0.58,0.075,2.239
0.581,-0.275,2.238
0.578,0.936,2.244
0.578,0.724,2.246
0.569,0.935,-0.067
0.574,0.812,-0.021
0.58,0.674,2.246
0.569,0.418,-0.133
0.582,-0.173,2.243
0.579,0.329,2.245
0.581,-0.374,2.239
0.581,-0.322,2.24
0.581,-0.127,2.239
0.581,0.001,2.243
0.579,0.775,2.247
0.581,-0.224,2.24
0.582,0.476,2.244
0.581,-0.076,2.24
0.58,-0.573,2.237
0.578,1.222,2.246
0.58,0.423,2.246
0.581,0.373,2.245
0.585,1.264,0.174
0.582,0.225,2.241
0.571,0.683,-0.098
0.582,1.26,2.253
0.571,-0.895,-0.155
0.586,0.914,2.251
0.582,1.186,2.252
0.585,0.775,2.252
0.589,-0.456,-0.21
0.575,0.627,0.376
0.585,0.842,0.23
0.584,0.816,0.056
0.577,1.121,0.416
0.588,1.264,0.224
0.574,1.047,0.041
0.575,-0.691,1.932
0.586,-0.82,-0.122
0.587,1.262,0.257
0.577,1.233,-0.011
0.592,0.455,0.109
0.581,0.639,-0.099
0.591,-0.916,0.191
0.587,0.467,0.072
0.58,1.189,0.214
0.58,0.985,0.066
0.588,0.827,-0.175
0.592,0.623,-0.106
0.581,-0.788,1.047
0.588,-0.677,0.931
0.583,0.397,0.464
0.582,1.113,0.358
0.583,0.366,-0.015
0.585,0.388,0.42
0.583,0.605,0.099
0.586,0.487,0.415
0.592,0.361,0.082
0.593,-0.921,0.033
0.585,0.782,0.239
0.59,0.77,-0.206
0.591,-0.913,-0.143
0.591,0.872,-0.143
0.593,-1.069,-0.198
0.589,-0.4,0.216
0.595,-0.908,0.075
0.591,1.257,-0.213
0.593,1.249,2.253
0.594,0.835,2.251
0.594,1.088,0.284
0.594,0.73,2.251
0.594,0.7,2.252
0.595,0.313,2.251
0.596,-1.086,-0.203
0.595,0.299,2.251
0.595,0.855,-0.169
0.596,0.905,0.076
0.598,0.597,-0.105
0.597,1.099,0.415
0.599,1.116,0.316
0.619,0.344,0.013
0.606,1.268,0.217
0.625,-0.673,1.12
0.624,-0.408,0.225
0.625,1.272,-0.06
0.624,-0.407,-0.074
0.6,1.149,0.368
0.626,0.743,0.033
0.627,-0.665,1.272
0.612,0.778,-0.175
0.625,1.28,1.226
0.608,0.471,0.375
0.631,1.022,0.028
0.612,0.777,-0.128
0.627,-0.664,1.181
0.609,1.072,0.734
0.62,0.677,-0.127
0.625,1.277,1.173
0.619,-0.407,0.603
0.612,1.27,0.183
0.607,0.577,0.375
0.628,1.282,1.571
0.623,0.741,0.057
0.608,0.624,0.376
0.615,-0.932,0.014
0.622,-0.406,0.178
0.608,0.827,-0.077
0.623,1.274,0.825
0.624,1.281,1.525
0.623,-0.408,0.324
0.623,-0.409,0.474
0.627,1.283,2.128
0.601,0.959,-0.043
0.616,0.513,0.375
0.623,-0.408,0.423
0.628,0.357,0.123
0.609,0.431,0.376
0.622,1.278,1.022
0.625,1.281,0.876
0.62,1.281,2.024
0.623,-0.406,0.076
0.624,1.277,-0.033
0.625,1.282,1.724
0.624,-0.664,1.226
0.624,-0.409,0.372
0.623,0.766,0.06
0.626,-0.407,0.002
0.626,-0.667,1.624
0.622,-0.41,0.575
0.627,0.772,-0.229
0.634,0.413,-0.223
0.624,-0.409,0.524
0.621,0.375,0.08
0.618,0.524,0.427
0.623,-0.669,1.523
0.626,-0.775,1.114
0.624,1.281,2.078
0.617,0.573,-0.109
0.627,-0.664,1.323
0.624,-0.386,0.612
0.615,-0.673,1.867
0.626,1.279,1.274
0.623,0.628,-0.119
0.601,-0.887,-0.091
0.626,0.331,0.476
0.621,1.276,1.372
0.623,0.519,0.247
0.625,-0.726,1.114
0.623,-0.819,1.112
0.628,-0.935,-0.158
0.63,0.375,-0.235
0.604,0.723,0.375
0.623,1.277,1.125
0.626,0.822,-0.123
0.614,0.659,0.464
0.623,-0.454,-0.194
0.623,-0.408,0.275
0.624,1.282,1.676
0.618,-0.692,2.022
0.626,1.278,1.075
0.622,0.824,0.006
0.602,0.589,0.244
0.626,1.281,0.976
0.627,-0.408,-0.119
0.628,-0.39,0.176
0.625,1.278,0.923
0.623,-0.67,1.725
0.602,0.947,0.396
0.602,1.105,0.74
0.615,0.339,0.066
0.617,0.724,-0.13
0.627,-0.456,-0.221
0.612,0.435,0.24
0.612,0.618,0.447
0.622,1.197,0.071
0.618,1.076,0.013
0.628,1.267,-0.225
0.618,0.827,-0.226
0.613,-0.939,0.124
0.626,-0.406,0.125
0.623,1.276,1.322
0.625,1.281,1.968
0.623,-0.669,1.672
0.624,0.359,0.464
0.603,0.906,-0.138
0.622,0.477,0.245
0.625,-1.078,-0.194
0.61,0.675,0.377
0.624,1.279,1.477
0.608,1.232,0.177
0.625,0.429,0.408
0.627,-0.669,1.777
0.606,-0.911,0.085
0.626,1.28,1.868
0.604,-1.109,-0.2
0.608,-0.559,0.81
0.624,-1.03,-0.189
0.624,1.274,2.23
0.624,1.284,1.624
0.617,1.233,0.782
0.624,-0.635,0.892
0.621,-0.671,1.824
0.619,-0.69,1.969
0.622,-0.834,-0.133
0.624,1.278,1.424
0.626,1.282,1.92
0.626,0.626,0.463
0.626,-0.665,1.377
0.616,1.257,0.795
0.619,0.827,0.06
0.625,0.472,0.467
0.623,1.28,1.773
0.606,-0.913,0.189
0.624,-0.692,2.069
0.628,-0.669,1.575
0.618,1.054,0.409
0.615,-0.926,-0.13
0.607,-0.899,0.023
0.631,-0.428,-0.239
0.609,-0.392,0.549
0.616,0.875,0.387
0.624,0.573,0.467
0.626,1.281,1.822
0.625,0.525,0.468
0.631,0.359,0.38
0.611,0.342,0.114
0.622,1.225,-0.178
0.612,0.581,-0.099
0.608,-0.4,0.149
0.614,-0.958,0.107
0.608,0.966,-0.09
0.61,0.978,0.397
0.628,1.135,0.762
0.622,0.872,-0.028
0.628,0.774,0.007
0.626,1.284,2.17
0.624,-0.676,2.226
0.609,0.866,-0.189
0.618,0.777,0.378
0.622,0.432,0.466
0.61,0.349,0.23
0.63,-0.074,-0.237
0.629,-0.695,2.173
0.625,-0.961,0.208
0.612,-1.107,-0.206
0.631,-0.665,1.428
0.616,0.616,0.244
0.628,-0.224,-0.237
0.633,-0.964,-0.015
0.627,1.258,-0.196
0.625,-0.976,-0.164
0.628,-0.125,-0.237
0.627,0.075,-0.235
0.629,0.36,-0.001
0.632,-0.0,-0.238
0.629,-0.396,0.429
0.623,0.87,-0.08
0.629,0.571,0.439
0.625,-0.667,1.472
0.628,-0.125,2.239
0.624,-0.78,-0.124
0.627,0.925,2.242
0.628,1.174,2.245
0.617,-0.428,-0.16
0.628,0.175,-0.236
0.63,0.225,-0.237
0.628,-0.277,2.242
0.631,-0.175,-0.239
0.626,0.824,2.241
0.629,0.484,-0.236
0.613,0.454,-0.183
0.626,-0.623,2.234
0.616,0.349,0.188
0.626,1.075,2.244
0.63,-0.374,-0.239
0.626,-0.373,2.237
0.622,0.872,-0.231
0.627,0.177,2.24
0.627,0.327,2.242
0.631,0.324,-0.238
0.63,0.125,-0.237
0.631,1.12,2.247
0.626,0.523,2.244
0.628,-0.174,2.241
0.625,0.877,2.245
0.627,0.973,2.245
0.614,-0.75,1.006
0.625,0.668,2.243
0.628,1.217,2.245
0.629,-0.325,-0.238
0.626,-0.573,2.234
0.627,0.375,2.243
0.627,-0.075,2.243
0.628,0.126,2.242
0.623,0.356,0.236
0.63,0.626,2.247
0.63,0.572,2.244
0.63,1.029,2.246
0.627,0.423,2.244
0.615,0.441,0.015
0.631,0.524,-0.237
0.63,-0.276,-0.239
0.625,1.207,0.074
0.628,0.472,2.245
0.628,0.773,2.244
0.629,-0.225,2.242
0.628,-0.426,2.238
0.629,0.076,2.245
0.616,-1.099,-0.209
0.628,-0.477,2.239
0.632,0.574,-0.238
0.633,0.722,-0.239
0.628,0.002,2.243
0.623,0.763,0.244
0.628,0.224,2.244
0.627,-0.525,2.238
0.628,0.276,2.246
0.63,0.724,2.248
0.632,-0.693,2.12
0.617,1.084,-0.12
0.617,1.009,2.251
0.617,1.154,2.251
0.633,0.924,-0.238
0.628,-0.324,2.241
0.617,1.137,2.252
0.617,1.089,0.225
0.631,0.275,-0.238
0.617,0.774,2.25
0.617,1.241,2.253
0.625,0.72,2.251
0.626,0.624,2.251
0.618,0.49,0.082
0.636,0.978,-0.24
0.618,0.585,2.251
0.633,0.673,-0.239
0.633,0.358,0.178
0.632,-0.685,1.927
0.618,0.394,-0.159
0.633,0.624,-0.239
0.634,1.03,-0.24
0.619,-0.231,2.251
0.63,-0.422,0.67
0.621,-0.882,-0.137
0.633,1.075,-0.24
0.628,-0.97,-0.143
0.633,1.129,0.0
0.631,1.127,-0.24
0.621,0.565,0.095
0.634,0.528,-0.107
0.635,1.241,-0.063
0.63,0.731,-0.157
0.623,1.199,0.387
0.632,1.223,-0.242
0.633,1.176,-0.24
0.624,1.127,0.264
0.631,0.456,-0.034
0.624,1.066,0.064
0.634,0.871,0.055
0.625,1.167,0.325
0.632,1.217,0.389
0.626,0.368,0.428
0.642,1.23,0.016
0.635,-0.965,0.192
0.629,0.849,0.237
0.633,0.403,-0.174
0.643,0.476,-0.096
0.63,0.396,-0.087
0.636,-0.818,1.082
0.631,-0.949,0.22
0.635,0.819,0.381
0.636,0.484,0.421
0.637,0.811,-0.18
0.638,0.734,0.243
0.633,1.088,0.752
0.634,1.162,0.292
0.634,0.654,0.084
0.642,-0.397,0.559
0.637,0.515,-0.099
0.636,0.509,0.052
0.637,-0.4,-0.06
0.637,1.182,0.425
0.638,1.239,0.411
0.638,1.128,0.226
0.644,0.678,-0.152
0.638,0.972,-0.153
0.644,0.493,-0.107
0.64,1.002,-0.127
0.641,0.404,-0.06
0.641,0.688,2.251
0.642,0.376,0.515
0.644,1.254,0.42
0.644,1.182,-0.156
0.645,0.871,-0.139
0.645,0.335,0.5
0.645,0.409,-0.105
0.65,0.911,0.004
0.675,-0.407,0.175
0.672,1.172,-0.24
0.676,-0.407,-0.001
0.668,0.629,0.375
0.68,0.377,0.467
0.673,-0.124,-0.236
0.658,0.577,0.376
0.672,1.122,-0.241
0.671,-0.691,2.017
0.674,1.246,0.813
0.666,-0.415,0.662
0.673,0.225,-0.234
0.675,1.025,-0.236
0.671,1.279,1.625
0.675,-0.726,1.113
0.671,1.281,1.675
0.662,0.564,0.445
0.673,-0.076,-0.235
0.675,0.0,-0.235
0.67,1.276,1.422
0.674,-0.665,1.278
0.674,1.28,1.772
0.675,1.279,1.374
0.674,-0.678,1.876
0.675,-0.661,1.374
0.673,-0.406,0.075
0.674,-0.175,-0.235
0.675,-0.455,-0.223
0.676,-0.408,0.423
0.668,-0.666,1.517
0.675,1.278,1.275
0.675,-0.41,0.526
0.673,1.276,1.321
0.671,-0.425,-0.241
0.676,-0.324,-0.238
0.672,-0.406,-0.122
0.663,-1.073,-0.195
0.67,-1.016,-0.031
0.674,1.28,0.875
0.674,0.361,0.383
0.674,1.276,0.973
0.673,-0.407,-0.076
0.676,-0.408,0.325
0.651,0.826,-0.183
0.674,0.175,-0.235
0.674,1.279,1.026
0.675,-0.409,0.576
0.674,0.125,-0.234
0.668,0.373,-0.015
0.675,-0.408,0.376
0.673,-0.408,0.224
0.674,-0.662,1.172
0.673,1.276,1.074
0.673,1.076,-0.24
0.676,1.278,0.928
0.676,-0.822,1.113
0.673,-0.408,0.277
0.675,0.744,0.032
0.677,1.278,1.223
0.673,-0.406,0.123
0.657,0.493,-0.116
0.671,1.266,-0.224
0.674,-0.673,1.121
0.675,1.28,1.573
0.675,1.278,1.124
0.664,0.331,0.501
0.675,0.324,0.479
0.674,-0.225,-0.236
0.677,-0.665,1.227
0.676,0.325,-0.237
0.676,0.74,0.057
0.682,1.23,-0.232
0.674,1.269,-0.058
0.675,0.075,-0.236
0.652,0.663,0.243
0.673,0.763,0.059
0.672,0.615,0.465
0.675,0.376,-0.237
0.681,0.417,-0.231
0.661,0.577,0.249
0.656,0.72,0.376
0.673,1.282,2.023
0.671,-0.67,1.82
0.672,0.863,0.053
0.674,-0.686,1.925
0.685,1.224,0.01
0.677,0.624,-0.232
0.673,1.282,1.971
0.672,1.282,1.824
0.671,1.274,0.836
0.672,0.424,0.372
0.675,0.77,0.006
0.675,-0.409,0.476
0.676,0.275,-0.237
0.664,0.475,0.377
0.667,1.234,0.321
0.679,1.278,-0.022
0.676,1.226,0.43
0.67,-0.41,0.605
0.668,0.532,0.376
0.673,1.259,-0.192
0.682,0.521,0.439
0.678,0.418,-0.093
0.676,-0.391,0.177
0.657,0.494,-0.226
0.676,1.282,2.078
0.679,1.282,1.724
0.674,-0.387,0.614
0.674,1.275,2.231
0.653,-1.114,-0.197
0.669,0.529,-0.122
0.655,-0.982,0.21
0.675,1.279,1.925
0.675,-0.275,-0.238
0.676,0.871,0.013
0.674,0.528,-0.237
0.669,0.37,-0.075
0.667,1.282,2.174
0.673,1.284,1.529
0.677,0.677,-0.239
0.677,-0.662,1.323
0.68,0.376,0.074
0.674,-0.69,1.978
0.679,-0.667,1.475
0.673,-0.678,2.227
0.675,-0.454,-0.194
0.67,-0.671,1.687
0.671,0.426,-0.166
0.673,-0.664,1.423
0.676,0.822,-0.233
0.672,-0.693,2.169
0.679,0.581,-0.23
0.678,1.274,0.42
0.678,0.576,0.465
0.674,-0.691,2.073
0.666,1.016,0.218
0.676,0.478,0.248
0.675,0.725,-0.24
0.661,0.372,0.16
0.656,0.473,-0.009
0.673,1.281,1.877
0.677,-0.376,-0.24
0.676,1.279,1.174
0.682,0.412,0.427
0.675,0.819,0.006
0.677,1.169,0.423
0.677,0.868,0.386
0.662,0.62,-0.137
0.686,0.565,-0.128
0.675,1.281,1.475
0.663,-1.018,-0.057
0.658,0.991,0.058
0.674,-0.673,1.77
0.663,0.377,0.227
0.659,0.948,-0.232
0.658,0.983,0.4
0.672,0.923,2.243
0.674,0.773,-0.238
0.676,0.392,0.418
0.673,-0.834,-0.142
0.672,-0.818,1.082
0.682,1.275,0.069
0.659,0.995,-0.098
0.664,0.976,-0.233
0.675,1.232,2.244
0.662,-0.989,-0.031
0.677,-0.667,1.571
0.659,-0.398,0.09
0.672,0.874,2.244
0.659,1.086,0.207
0.683,1.033,0.042
0.679,0.524,0.469
0.676,-0.776,1.115
0.66,1.134,-0.138
0.66,1.228,0.796
0.673,0.426,2.244
0.672,0.327,2.243
0.673,0.573,2.243
0.673,0.004,2.241
0.675,-0.626,2.24
0.66,1.122,0.772
0.678,0.68,0.377
0.673,0.827,2.247
0.673,1.072,2.247
0.674,0.076,2.243
0.673,1.124,2.247
0.674,0.729,2.245
0.672,0.379,2.245
0.672,0.223,2.242
0.674,0.475,2.245
0.672,-0.179,2.244
0.672,-0.576,2.237
0.661,0.786,-0.132
0.675,0.67,2.243
0.671,0.277,2.246
0.673,1.156,2.248
0.671,-0.124,2.245
0.674,-0.326,2.242
0.68,0.971,2.244
0.672,0.623,2.246
0.673,-0.374,2.239
0.675,-0.223,2.245
0.674,0.174,2.245
0.676,0.525,2.245
0.677,0.775,2.245
0.675,-0.423,2.243
0.674,0.123,2.244
0.677,1.025,2.247
0.675,0.924,0.393
0.662,-1.0,-0.145
0.669,1.21,2.253
0.677,0.408,-0.107
0.675,-0.471,2.242
0.675,-0.275,2.244
0.663,1.114,2.251
0.664,0.982,2.254
0.663,1.033,2.252
0.677,1.18,2.253
0.663,1.199,0.271
0.679,0.476,0.468
0.678,1.285,2.127
0.672,-0.076,2.246
0.678,1.068,0.408
0.678,0.412,0.03
0.676,-0.666,1.624
0.664,0.78,2.252
0.674,-0.525,2.241
0.663,0.706,2.251
0.664,0.691,2.253
0.664,0.52,2.251
0.672,0.963,0.022
0.664,0.718,-0.17
0.673,-1.033,-0.175
0.678,-0.881,-0.155
0.686,0.413,0.463
0.682,1.269,0.377
0.672,0.777,0.379
0.666,0.371,0.516
0.686,-0.396,0.431
0.683,-0.67,1.721
0.666,0.681,0.075
0.667,0.905,0.051
0.688,1.173,0.213
0.684,0.874,-0.176
0.669,0.374,0.125
0.688,0.93,0.031
0.688,0.864,-0.228
0.684,0.474,0.43
0.677,0.513,-0.002
0.675,1.055,-0.07
0.68,-0.693,2.121
0.672,1.124,0.206
0.673,-0.398,0.561
0.683,0.84,0.054
0.672,0.679,-0.138
0.678,0.455,0.318
0.685,-0.92,-0.164
0.673,0.854,0.242
0.674,1.135,0.419
0.674,0.609,0.08
0.674,0.895,-0.13
0.687,1.224,-0.182
0.686,-0.436,-0.168
0.675,0.683,-0.168
0.676,1.043,-0.168
0.685,-0.984,-0.175
0.682,1.178,0.065
0.677,-0.4,0.144
0.687,0.779,-0.172
0.693,0.584,-0.177
0.692,1.18,0.019
0.687,0.822,0.382
0.679,0.46,0.279
0.679,0.904,-0.053
0.689,1.013,0.403
0.686,1.232,-0.058
0.689,0.381,-0.112
0.682,0.967,-0.106
0.691,-0.876,-0.147
0.695,1.223,0.235
0.684,1.138,0.016
0.692,1.064,0.03
0.688,0.617,0.248
0.692,1.27,0.33
0.686,0.803,2.25
0.687,0.976,0.399
0.687,0.552,0.027
0.687,0.637,2.251
0.687,0.37,2.251
0.688,0.303,2.251
0.692,-1.223,-0.246
0.688,-0.059,2.25
0.688,-0.045,2.25
0.692,0.615,-0.187
0.689,-0.126,2.251
0.689,-0.162,2.251
0.689,0.26,2.254
0.694,1.168,0.79
0.693,0.536,-0.164
0.69,0.246,2.256
0.691,1.244,0.269
0.692,0.505,-0.073
0.691,-0.581,0.832
0.693,-0.816,0.193
0.696,1.261,0.292
0.696,-0.889,0.298
0.696,-0.925,0.2
0.694,0.399,0.293
0.695,0.944,-0.104
0.697,1.209,0.059
0.696,-0.671,0.933
0.697,-0.869,0.335
0.698,0.775,0.241
0.698,1.109,-0.153
0.699,0.406,0.346
0.699,-0.863,0.39
0.7,1.165,0.802
0.723,-0.667,1.472
0.701,1.261,-0.056
0.713,0.543,-0.234
0.707,0.575,0.376
0.723,1.276,1.024
0.725,-0.407,0.375
0.725,-0.426,-0.24
0.718,1.274,0.325
0.724,-0.275,-0.237
0.724,-0.126,-0.236
0.724,-0.406,-0.075
0.707,1.267,0.013
0.703,1.221,0.018
0.725,-0.407,-0.0
0.723,1.282,1.473
0.717,0.368,0.006
0.725,-0.374,-0.239
0.72,0.563,-0.121
0.723,0.375,-0.231
0.717,-0.928,-0.162
0.727,1.284,2.129
0.709,0.374,0.461
0.725,0.277,-0.236
0.72,1.273,0.374
0.715,0.575,-0.182
0.72,0.327,0.472
0.726,1.277,1.225
0.724,1.277,1.273
0.718,1.273,0.416
0.709,-0.886,-0.15
0.727,1.28,1.678
0.722,-0.407,-0.119
0.704,0.616,0.377
0.716,1.026,0.058
0.724,-0.406,0.176
0.725,-0.074,-0.235
0.717,0.404,-0.087
0.721,1.28,1.621
0.716,1.264,0.278
0.719,0.728,0.027
0.719,0.371,-0.128
0.722,0.424,-0.135
0.71,1.27,0.066
0.727,-0.407,0.423
0.713,0.727,0.055
0.718,-0.692,1.975
0.722,0.774,-0.237
0.725,1.277,0.925
0.719,0.872,-0.235
0.724,-0.407,0.272
0.725,-0.001,-0.235
0.72,0.365,-0.073
0.719,1.225,-0.231
0.721,0.628,-0.228
0.711,0.571,0.464
0.717,1.028,-0.153
0.706,0.482,0.44
0.722,0.724,-0.238
0.724,0.343,0.377
0.724,-0.673,1.123
0.727,-0.819,1.082
0.718,1.244,0.833
0.723,1.284,1.979
0.723,0.676,-0.236
0.71,1.081,-0.234
0.727,-0.225,-0.236
0.723,-0.66,1.32
0.712,1.263,0.845
0.725,-0.408,0.571
0.724,-0.407,0.074
0.723,1.276,0.875
0.722,-0.408,0.474
0.716,1.176,0.233
0.712,0.777,0.059
0.718,0.928,0.384
0.707,0.404,0.436
0.724,1.281,2.027
0.721,-0.886,0.283
0.712,0.373,0.425
0.721,1.28,1.874
0.725,-0.173,-0.236
0.724,1.276,1.122
0.729,0.419,-0.009
0.722,-0.408,0.227
0.718,1.07,0.012
0.705,0.524,0.377
0.723,0.78,0.001
0.718,0.826,0.061
0.72,1.271,2.233
0.724,-0.662,1.22
0.723,0.579,-0.235
0.724,1.278,1.725
0.702,0.662,0.376
0.724,1.28,1.427
0.729,-0.925,0.183
0.718,-0.694,2.087
0.703,1.191,0.017
0.703,1.225,0.065
0.707,1.222,0.238
0.721,0.825,-0.236
0.721,1.281,1.827
0.722,-0.406,0.123
0.724,1.277,1.174
0.722,-0.668,1.583
0.718,1.175,0.276
0.726,-0.671,1.824
0.719,-0.825,0.025
0.727,1.279,1.323
0.703,-0.389,0.43
0.717,-0.876,0.381
0.715,1.027,0.03
0.703,0.843,-0.152
0.713,0.585,0.032
0.707,0.509,0.448
0.721,0.326,-0.224
0.718,1.125,-0.237
0.724,-0.665,1.277
0.721,1.221,-0.179
0.725,1.277,1.072
0.726,1.276,1.372
0.72,-0.457,-0.195
0.727,-0.409,0.324
0.726,-0.456,-0.222
0.724,1.284,1.525
0.704,0.479,0.255
0.722,-0.41,0.603
0.704,1.158,0.795
0.725,-0.662,1.172
0.716,0.369,0.074
0.725,1.282,1.922
0.707,0.608,-0.172
0.716,0.373,0.275
0.725,-0.666,1.522
0.72,0.755,-0.187
0.725,-0.821,1.113
0.704,-0.698,0.955
0.717,0.726,0.377
0.717,0.974,0.386
0.714,0.977,0.034
0.719,-0.692,2.127
0.707,0.403,0.457
0.704,0.64,0.248
0.716,-0.392,0.173
0.723,-0.411,0.524
0.716,0.828,0.023
0.727,-0.725,1.116
0.723,-0.387,0.615
0.712,1.218,0.277
0.729,-0.326,-0.239
0.727,-0.666,1.376
0.716,0.878,0.382
0.727,-0.777,1.116
0.717,0.582,0.057
0.714,0.373,0.368
0.724,1.17,-0.24
0.719,0.376,0.224
0.705,0.662,-0.149
0.705,0.971,-0.157
0.72,-0.671,1.773
0.722,-0.832,0.128
0.723,-0.522,2.235
0.727,1.278,0.978
0.729,0.422,-0.232
0.715,0.489,0.374
0.711,0.406,0.364
0.716,0.49,0.459
0.717,0.875,0.06
0.714,1.175,0.41
0.726,0.124,-0.235
0.724,1.281,2.174
0.723,-0.665,1.63
0.724,0.227,2.242
0.721,0.678,0.056
0.725,0.377,-0.171
0.725,-0.67,1.678
0.711,0.925,0.03
0.722,0.822,2.246
0.707,-0.85,-0.143
0.727,-0.665,1.425
0.723,0.53,2.246
0.718,0.373,0.126
0.717,0.332,-0.126
0.723,1.173,2.245
0.718,1.079,0.407
0.712,1.212,0.325
0.719,0.404,0.229
0.723,-0.675,2.231
0.721,0.869,2.245
0.719,0.339,-0.001
0.708,1.149,0.798
0.724,0.175,2.241
0.726,-0.689,2.026
0.723,0.374,2.244
0.729,-1.237,-0.245
0.721,0.34,0.074
0.719,1.066,0.06
0.72,1.171,0.374
0.715,0.374,0.324
0.717,0.974,0.06
0.724,0.275,2.244
0.726,0.577,2.245
0.724,-0.623,2.236
0.729,0.174,-0.236
0.728,-0.669,1.726
0.724,0.926,2.246
0.724,-0.92,0.337
0.726,-0.934,0.205
0.716,-0.836,0.421
0.725,0.124,2.244
0.717,0.535,-0.08
0.722,0.677,2.245
0.712,0.883,0.036
0.718,1.173,0.326
0.72,1.024,2.246
0.728,1.23,2.246
0.725,-0.224,2.243
0.72,0.333,-0.175
0.731,-0.98,-0.176
0.725,0.43,2.246
0.728,1.068,2.243
0.724,0.774,2.246
0.724,-0.573,2.238
0.72,-0.271,2.243
0.719,0.375,0.174
0.709,0.611,-0.141
0.727,1.28,1.777
0.709,-0.4,0.224
0.726,0.002,2.245
0.731,0.625,2.245
0.716,1.217,0.376
0.73,0.97,2.246
0.718,-0.333,2.241
0.724,0.724,2.246
0.73,-1.021,-0.183
0.727,0.075,-0.235
0.725,0.323,2.246
0.726,0.077,2.247
0.713,0.78,0.378
0.718,0.531,-0.035
0.71,1.17,2.25
0.726,-0.125,2.245
0.725,-0.073,2.244
0.723,0.343,0.125
0.725,-0.377,2.241
0.725,-0.474,2.24
0.722,0.467,2.247
0.721,0.344,0.426
0.711,1.128,2.252
0.725,-0.177,2.244
0.721,0.92,2.251
0.723,0.671,0.025
0.711,0.988,2.252
0.711,1.093,2.253
0.721,1.21,2.254
0.722,-1.057,-0.188
0.726,0.835,2.251
0.735,0.917,-0.224
0.718,0.336,-0.076
0.729,-0.686,1.926
0.727,0.224,-0.235
0.711,0.639,2.252
0.711,0.588,2.251
0.725,0.413,0.325
0.715,0.523,0.463
0.73,-0.427,2.243
0.727,0.49,2.251
0.712,1.103,0.003
0.726,-0.833,0.078
0.726,1.283,1.575
0.728,0.411,0.272
0.73,-0.958,0.212
0.724,0.345,0.229
0.723,0.344,0.273
0.714,1.039,0.404
0.713,0.527,-0.183
0.72,0.622,0.056
0.724,-1.278,-0.254
0.724,0.541,-0.119
0.72,1.225,0.418
0.717,0.827,0.379
0.719,1.125,0.409
0.714,-0.422,2.253
0.716,-0.89,0.319
0.728,-0.875,0.414
0.725,1.074,0.39
0.714,0.718,-0.194
0.723,0.343,0.176
0.719,0.926,0.059
0.723,1.022,0.39
0.719,1.146,0.806
0.715,-1.282,-0.241
0.73,1.282,2.076
0.725,0.626,0.023
0.727,0.346,0.326
0.728,0.557,-0.088
0.717,1.142,0.209
0.728,1.131,0.39
0.732,-0.695,2.181
0.724,0.403,0.18
0.725,0.402,0.122
0.736,-0.919,0.368
0.723,-0.882,-0.153
0.723,-0.411,0.66
0.724,-0.731,0.989
0.731,0.407,-0.17
0.724,-0.793,1.054
0.733,-0.86,0.082
0.736,0.457,-0.227
0.725,-0.399,-0.123
0.726,-0.4,0.135
0.734,-0.678,1.882
0.738,-0.871,0.127
0.728,-0.851,0.046
0.735,-0.861,0.189
0.735,-0.427,-0.159
0.739,-0.909,0.268
0.738,-0.893,0.209
0.739,1.257,-0.219
0.74,1.169,0.81
0.733,-1.302,-0.254
0.733,0.864,-0.195
0.733,1.167,-0.129
0.738,1.139,-0.126
0.744,0.409,0.085
0.736,0.452,0.001
0.742,-0.989,0.178
